Date,Open,High,Low,Close,Volume,Close_time,Quote_asset_volume,Number_of_trades,Taker_buy_base_asset_volume,Taker_buy_quote_asset_volume,Cryptoname,FAGI,RSI,MA_50,ROC_26
2021-06-17,2366.84,2459.77,2304.15,2372.51,2805257.770,2021-06-18,6695512370.52803,3376157,1385937.222,3307812501.75752,ETHUSDT,26,43.083434225471,2928.0482,3.370585800492348
2021-06-18,2372.50,2376.94,2135.04,2231.68,3783368.698,2021-06-19,8552190538.28243,4084330,1828563.137,4135080577.80523,ETHUSDT,25,39.76397820262978,2917.499,6.4412891163438335
2021-06-19,2231.68,2280.00,2160.00,2163.36,2905034.112,2021-06-20,6458695705.42715,3327674,1470100.703,3269700978.16191,ETHUSDT,23,38.22530998556994,2905.3032000000003,-18.341278918343537
2021-06-20,2163.36,2277.00,2038.94,2242.7,4117443.373,2021-06-21,8843020670.45992,4022782,2057250.128,4419789821.51961,ETHUSDT,21,41.07679152774647,2891.2169999999996,-17.146625388369426
2021-06-21,2242.70,2259.27,1864.36,1884.77,8408243.758,2021-06-22,16807647822.40997,7236677,4185798.929,8367195862.62223,ETHUSDT,23,33.552360622416714,2869.8928,-34.6534825103059
2021-06-22,1884.75,1997.80,1698.64,1878.46,7629543.365,2021-06-23,14223120472.28595,6312124,3839581.315,7161304226.81936,ETHUSDT,10,33.43607970789859,2838.7947999999997,-31.512303255468012
2021-06-23,1878.46,2044.35,1820.30,1966.51,4071236.262,2021-06-24,8043287560.77444,3911111,2071635.936,4093642479.66855,ETHUSDT,14,36.73111609981535,2813.2516000000005,-18.458240382143416
2021-06-24,1966.48,2036.00,1883.47,1989.5,3069218.028,2021-06-25,6018280271.63026,3138446,1552015.492,3043974302.33962,ETHUSDT,22,37.59968130149671,2782.4718,-12.664234698132995
2021-06-25,1989.50,2020.00,1790.00,1808.0,4807609.447,2021-06-26,9024571644.12839,4146621,2387033.261,4480313351.37808,ETHUSDT,27,33.66983486379978,2748.7686,-24.22813700960979
2021-06-26,1808.00,1852.95,1715.00,1828.88,4547442.900,2021-06-27,8078889026.41593,3987444,2308848.452,4103267854.79546,ETHUSDT,20,34.51775225579824,2715.7266000000004,-32.42213625093761
2021-06-27,1828.86,1984.61,1805.00,1980.83,3643084.635,2021-06-28,6776865023.89345,3425455,1860410.820,3463027763.31825,ETHUSDT,22,40.48062723899386,2677.0538,-24.81562876001564
2021-06-28,1981.00,2146.91,1960.31,2083.56,5085737.209,2021-06-29,10414575455.76256,4329165,2572027.957,5267154729.80605,ETHUSDT,25,44.1813993073485,2640.1648,-23.036916098433075
2021-06-29,2083.55,2244.33,2073.00,2165.15,4249854.368,2021-06-30,9211767303.62075,3871897,2136271.170,4631270292.92255,ETHUSDT,25,47.00000391599372,2604.4611999999997,-24.251488626265594
2021-06-30,2165.03,2290.00,2087.23,2275.0,4574440.196,2021-07-01,9905282259.92462,4069369,2305728.283,4995014035.77641,ETHUSDT,28,50.615700058272125,2566.443,-15.402664723097118
2021-07-01,2274.99,2275.68,2066.00,2105.24,4469383.028,2021-07-02,9572977503.66685,3884220,2192324.049,4695564977.17683,ETHUSDT,28,45.45490266888587,2531.968,-19.87516413252393
2021-07-02,2105.23,2160.00,2016.43,2152.64,3889555.868,2021-07-03,8073817364.15074,3627842,1968370.271,4086729294.52976,ETHUSDT,21,47.07745945124025,2500.6318,-20.60780408644981
2021-07-03,2152.64,2239.00,2112.03,2226.63,2965805.065,2021-07-04,6500249029.39124,2845458,1506100.715,3301844849.23065,ETHUSDT,24,49.59787637636093,2463.5645999999997,-14.127869307663826
2021-07-04,2226.71,2390.00,2188.00,2321.95,3200803.958,2021-07-05,7390321295.61830,2845169,1596772.157,3686896476.07513,ETHUSDT,27,52.72171848644049,2437.024,-7.351397938703778
2021-07-05,2322.13,2324.22,2155.04,2195.38,4496599.633,2021-07-06,10086981165.22405,3640844,2192208.244,4918710176.05638,ETHUSDT,29,48.42950150573636,2409.3038,-15.892268791663463
2021-07-06,2195.38,2349.92,2191.24,2322.04,4197100.450,2021-07-07,9626162967.33224,3956516,2102159.476,4821325277.74283,ETHUSDT,20,52.5892081723155,2390.073,-6.032511705266061
2021-07-07,2321.82,2410.00,2292.94,2314.65,3113882.674,2021-07-08,7340606730.55211,3187956,1536374.681,3622913079.14039,ETHUSDT,28,52.32402123470601,2368.839,-1.6820643517043605
2021-07-08,2314.64,2326.58,2082.07,2114.88,4154305.408,2021-07-09,9080261738.94438,3793080,2034143.801,4446825205.31947,ETHUSDT,20,45.62610910660801,2362.277,-10.786766163697646
2021-07-09,2114.81,2189.27,2045.00,2147.53,4166847.297,2021-07-10,8846405222.35686,3773678,2102694.971,4464660906.08217,ETHUSDT,20,46.824200531322454,2349.8592000000003,-14.397040710165776
2021-07-10,2147.40,2195.00,2073.00,2111.14,2803372.980,2021-07-11,5940286610.76850,2901834,1384441.407,2934109601.17613,ETHUSDT,20,45.617729855031385,2343.4618,-18.167158949073976
2021-07-11,2111.14,2175.00,2080.00,2140.27,2154716.197,2021-07-12,4578291195.14697,2335825,1090675.761,2317893367.71135,ETHUSDT,20,46.79942603035232,2340.3642,-15.875511463463528
2021-07-12,2140.26,2167.95,2003.40,2030.85,2941659.373,2021-07-13,6135599771.18761,2856470,1415609.115,2952212476.02178,ETHUSDT,25,43.01812795867837,2339.0486,-14.195720876780864
2021-07-13,2030.78,2048.97,1916.00,1940.32,3641617.739,2021-07-14,7240764577.16506,3304763,1798509.909,3577320950.94722,ETHUSDT,20,40.12917102283082,2324.8696,-18.216572322139854
2021-07-14,1940.31,2018.55,1862.32,1993.82,4274762.909,2021-07-15,8306491741.37898,3557825,2148944.526,4176270499.01802,ETHUSDT,21,42.58317184235119,2310.6094,-10.658338112991105
2021-07-15,1993.82,2042.10,1880.29,1919.35,3891662.256,2021-07-16,7547129300.45538,3397840,1943391.415,3769721189.94237,ETHUSDT,20,40.118193777841995,2291.311,-11.279213815546196
2021-07-16,1919.36,1965.85,1846.00,1876.1,3797831.436,2021-07-17,7227056616.37395,3347908,1891555.804,3600903079.48532,ETHUSDT,22,38.716476833784256,2273.9775999999997,-16.346368216881437
2021-07-17,1876.09,1919.00,1841.00,1898.55,3169044.845,2021-07-18,5965787509.46470,2894663,1601202.531,3015181022.17974,ETHUSDT,15,39.89050084086008,2263.7154,0.7311236914849012
2021-07-18,1898.55,1994.26,1875.00,1890.66,3350134.623,2021-07-19,6490340037.90537,3000049,1671293.528,3238462540.45405,ETHUSDT,19,39.60334972053254,2255.9688,0.6494681813826243
2021-07-19,1890.80,1917.82,1801.00,1818.4,3317206.573,2021-07-20,6135968039.40363,2995048,1608819.149,2977139424.48436,ETHUSDT,24,36.977983530421575,2244.6146,-7.5316169254160865
2021-07-20,1818.40,1841.34,1715.00,1785.04,4510417.880,2021-07-21,7956472622.46679,3712603,2253173.192,3974991938.39241,ETHUSDT,19,35.79812216323751,2226.1888,-10.276954008544863
2021-07-21,1785.20,2038.00,1752.35,1995.49,5466949.512,2021-07-22,10439929115.58029,4331017,2810927.666,5367608197.59049,ETHUSDT,10,47.235731300860316,2213.406,10.370022123893806
2021-07-22,1995.50,2046.00,1945.00,2023.55,3739570.520,2021-07-23,7466590230.05726,3437084,1876710.365,3747955804.83997,ETHUSDT,21,48.55180757872966,2199.7326000000003,10.644219412974053
2021-07-23,2024.00,2131.96,1995.02,2124.33,3237000.868,2021-07-24,6648633427.28004,3062474,1644610.167,3379289078.81768,ETHUSDT,23,53.07853241235103,2185.0524,7.244437937632205
2021-07-24,2124.34,2198.00,2105.40,2183.53,2900599.605,2021-07-25,6230603831.28980,2827931,1448763.222,3112768201.19873,ETHUSDT,22,55.552496460794195,2174.9388,4.798037973468499
2021-07-25,2183.54,2197.00,2106.12,2188.11,2654022.719,2021-07-26,5715783682.52749,2588512,1326925.457,2858328683.89461,ETHUSDT,27,55.74689544681402,2166.152,1.0604346119206538
2021-07-26,2188.15,2433.53,2170.03,2227.41,5648553.005,2021-07-27,13069147530.17464,5017882,2788808.874,6452664899.16412,ETHUSDT,26,57.46597075810375,2156.4722,-2.0918681318681385
2021-07-27,2227.44,2319.00,2150.00,2298.04,4077823.745,2021-07-28,9128465396.90154,4058565,2024975.777,4534157411.61879,ETHUSDT,32,60.44027737003524,2150.5738,9.15810073910814
2021-07-28,2298.05,2345.54,2242.20,2300.08,3309639.002,2021-07-29,7597061765.53673,3719892,1625791.148,3733210001.70135,ETHUSDT,50,60.526136106932576,2146.4516,6.849264159357815
2021-07-29,2300.12,2406.44,2263.33,2382.45,2369811.378,2021-07-30,5488185704.97631,2620977,1204318.664,2790126082.73508,ETHUSDT,50,63.93020623349818,2141.8966,6.998019428463629
2021-07-30,2382.45,2473.99,2316.03,2461.72,3555703.039,2021-07-31,8490960948.10425,3527851,1774308.255,4238455459.01198,ETHUSDT,53,66.8894436700368,2141.7088,6.019509464028079
2021-07-31,2461.52,2553.80,2421.76,2530.49,2363945.704,2021-08-01,5836744313.47873,2690844,1179653.841,2913175028.51795,ETHUSDT,60,69.2466794162702,2145.2336,15.264327815685654
2021-08-01,2530.37,2699.00,2511.88,2554.71,4203633.648,2021-08-02,10920759980.85322,4097967,2087175.773,5422908342.72187,ETHUSDT,60,70.05524835480512,2148.9159999999997,10.020068560403786
2021-08-02,2554.72,2666.91,2506.11,2607.09,3757454.702,2021-08-03,9757084146.95917,3852144,1856094.989,4820788686.00819,ETHUSDT,48,71.78311471501937,2150.8836,12.634307562698467
2021-08-03,2607.09,2633.27,2441.00,2506.87,4035094.388,2021-08-04,10108119599.97699,4142949,1971051.111,4937371207.75629,ETHUSDT,48,64.15537178993252,2149.4246,18.534857769707962
2021-08-04,2506.50,2775.06,2456.83,2725.0,4639321.233,2021-08-05,12137903905.43098,4651056,2333344.867,6105496276.47493,ETHUSDT,42,71.30292063834968,2153.0412,26.889961956293963
2021-08-05,2725.00,2845.90,2527.00,2826.8,6430648.209,2021-08-06,17419363268.20104,6217881,3176491.447,8608308778.24955,ETHUSDT,50,73.91693920349182,2162.2404,33.8992203264587
2021-08-06,2826.81,2948.36,2720.31,2892.3,3957430.190,2021-08-07,11184522371.32228,4431054,1962396.456,5547427656.24925,ETHUSDT,52,75.4654937131461,2172.6362,35.13715559251871
2021-08-07,2892.29,3176.00,2865.45,3163.26,5211893.648,2021-08-08,15898690989.95260,5830907,2597842.151,7924675778.18144,ETHUSDT,69,80.59737873000219,2191.2678,55.76039589334517
2021-08-08,3163.26,3195.67,2950.45,3014.06,4207474.000,2021-08-09,12960508391.08436,4951334,2051638.379,6320404918.96085,ETHUSDT,74,71.70355340717936,2208.2817999999997,55.338294714273935
2021-08-09,3014.06,3190.80,2890.03,3163.43,4997024.855,2021-08-10,15308758012.82675,5388512,2445088.598,7489626733.73267,ETHUSDT,65,74.71211821990883,2226.6964000000003,58.66176485339699
2021-08-10,3163.43,3239.13,3053.24,3143.98,4011325.684,2021-08-11,12596399140.64382,4665614,1951804.232,6131395969.89487,ETHUSDT,71,73.61454871321007,2251.8806,63.80441295230157
2021-08-11,3143.97,3279.78,3120.69,3161.52,3248054.689,2021-08-12,10431960240.70598,3926003,1589382.157,5105435871.99724,ETHUSDT,70,73.98569732356034,2277.5418,68.51553755130324
2021-08-12,3161.52,3241.57,2981.00,3046.74,3651234.966,2021-08-13,11298867650.12576,4537077,1778897.771,5504204748.24524,ETHUSDT,70,67.31296997282708,2299.1463999999996,60.47720628901003
2021-08-13,3046.63,3332.88,3034.35,3324.12,3291401.802,2021-08-14,10556999488.07876,4036689,1633205.956,5239976336.17076,ETHUSDT,70,73.52675696766197,2325.8387999999995,75.81796832852018
2021-08-14,3324.12,3337.99,3210.00,3266.31,2307338.730,2021-08-15,7541715652.47723,3389219,1117343.043,3652641771.41959,ETHUSDT,76,70.51795823118789,2355.005,79.62549494060713
2021-08-15,3266.31,3326.00,3109.00,3312.31,2863557.025,2021-08-16,9176432710.68574,3847902,1396184.337,4474915517.23871,ETHUSDT,71,71.51675413225287,2384.6736,85.55942723972572
2021-08-16,3312.31,3343.00,3133.33,3146.83,2823441.625,2021-08-17,9165693580.68069,3751738,1354046.861,4397785664.62054,ETHUSDT,72,63.21936112769203,2407.9936000000002,57.697106976231396
2021-08-17,3146.82,3294.23,2992.00,3014.64,3583054.432,2021-08-18,11313021664.72633,4538498,1733069.748,5475465884.46066,ETHUSDT,72,57.48210422549612,2426.6152,48.9777865632181
2021-08-18,3014.63,3125.92,2950.00,3014.25,2914764.091,2021-08-19,8870183227.13909,3845910,1433848.085,4365350711.56013,ETHUSDT,73,57.465534613699774,2443.5972,41.891796472299504
2021-08-19,3014.31,3194.00,2958.80,3186.8,2795287.664,2021-08-20,8517882649.26069,3542925,1380587.916,4208570825.43654,ETHUSDT,70,62.601986764479314,2461.8331999999996,45.94715895820071
2021-08-20,3186.76,3308.26,3180.00,3286.62,2223015.324,2021-08-21,7213472444.69804,2934913,1096221.959,3557480824.04768,ETHUSDT,70,65.21869570039121,2485.4608000000003,50.20360036744038
2021-08-21,3286.65,3313.90,3207.12,3226.4,1838074.781,2021-08-22,6008937521.27070,2562290,886315.616,2898144056.56905,ETHUSDT,78,62.38286642384151,2506.936,44.849848029774506
2021-08-22,3226.39,3276.42,3124.35,3241.29,1773220.917,2021-08-23,5694971586.81129,2389513,863662.087,2774252423.26355,ETHUSDT,76,62.813425527903064,2527.2292,41.04584776592227
2021-08-23,3241.29,3383.00,3233.07,3323.01,2430852.991,2021-08-24,8087347064.89252,3053074,1204511.771,4007359176.03458,ETHUSDT,79,65.16968352527051,2547.2504,44.47367048102676
2021-08-24,3323.00,3362.00,3145.00,3173.98,2520587.128,2021-08-25,8206532013.99988,2999337,1212368.874,3948364879.91148,ETHUSDT,79,57.9573586802472,2566.8224,33.22336250498437
2021-08-25,3173.99,3249.00,3078.52,3227.9,2405504.816,2021-08-26,7633000732.16727,2892075,1162981.249,3691290931.49159,ETHUSDT,73,59.695342648477045,2584.9396,31.123767122174755
2021-08-26,3227.90,3254.00,3052.00,3093.77,2360877.641,2021-08-27,7377079755.83256,2888145,1139036.505,3558925995.59697,ETHUSDT,75,53.743611008089026,2600.522,22.25972044939914
2021-08-27,3093.81,3283.00,3061.44,3273.91,2227370.879,2021-08-28,7072538774.15535,2685562,1134895.249,3604989748.77804,ETHUSDT,71,59.5732379894713,2623.7026,28.151923310277873
2021-08-28,3274.12,3288.22,3209.93,3247.29,1124796.339,2021-08-29,3648997299.15339,1694830,540133.897,1752546116.87541,ETHUSDT,78,58.40190961465032,2645.6978,24.556114288344467
2021-08-29,3247.47,3291.70,3150.50,3225.47,1642534.292,2021-08-30,5275349676.12545,2127874,802585.182,2578125654.63301,ETHUSDT,72,57.40555766104721,2667.9844,28.665227953583546
2021-08-30,3225.47,3350.00,3142.38,3230.43,2535431.803,2021-08-31,8211167690.59126,2851387,1238532.970,4012292730.59524,ETHUSDT,73,57.58270730689932,2689.7876,18.547889908256874
2021-08-31,3230.42,3478.00,3187.85,3430.49,3605871.087,2021-09-01,12096403303.17363,3916048,1789559.480,6004548047.81512,ETHUSDT,73,64.07309233214033,2717.7803999999996,21.355950191028708
2021-09-01,3430.49,3849.00,3381.23,3831.44,3339812.397,2021-09-02,12019155034.32282,3999484,1702593.052,6128888549.61190,ETHUSDT,71,72.99235367613846,2755.6027999999997,32.470352314766785
2021-09-02,3831.42,3843.21,3723.87,3788.95,1997427.180,2021-09-03,7549206070.15826,2756226,957866.166,3620717285.93248,ETHUSDT,74,70.98125256011545,2791.5054000000005,19.7799105985597
2021-09-03,3788.94,4036.44,3710.77,3942.79,2643680.210,2021-09-04,10327395607.95398,3359042,1303867.714,5094363924.07464,ETHUSDT,74,73.79630388154258,2831.9742000000006,30.81325521057975
2021-09-04,3942.83,3976.59,3835.00,3889.71,1508907.058,2021-09-05,5898345690.61458,2318029,723287.619,2827658999.29951,ETHUSDT,72,71.22880856206295,2872.2464,22.958624025187856
2021-09-05,3889.95,3991.25,3837.00,3952.56,1483337.994,2021-09-06,5811218020.16181,2241970,717022.866,2809796333.62739,ETHUSDT,73,72.45100189515112,2913.3266000000003,25.718356987003734
2021-09-06,3952.56,3976.60,3864.27,3929.0,1471495.586,2021-09-07,5785284739.10346,2207758,698601.095,2747262325.13417,ETHUSDT,79,71.2294930820982,2954.0934,24.275664870062503
2021-09-07,3929.01,3952.53,2923.00,3435.0,4947996.791,2021-09-08,17735945429.50642,5556239,2331665.119,8356337209.12102,ETHUSDT,79,51.5892201641695,2986.4253999999996,12.743456940861387
2021-09-08,3435.00,3562.25,3217.01,3497.99,2986177.270,2021-09-09,10180478366.96899,4117346,1491494.061,5085589858.89772,ETHUSDT,47,53.35533518477939,3020.6844,5.230557260267376
2021-09-09,3497.68,3570.34,3390.00,3426.42,1980923.900,2021-09-10,6915562238.84697,2960337,977157.629,3411996231.44292,ETHUSDT,45,51.07534837090267,3049.303,4.901861733883194
2021-09-10,3426.43,3517.91,3143.20,3209.84,2299854.907,2021-09-11,7664857100.21164,3428953,1117159.911,3724283398.70848,ETHUSDT,46,44.8320373103326,3073.0288,-3.0936114071448566
2021-09-11,3209.85,3349.17,3199.26,3267.23,1413713.591,2021-09-12,4634941547.10116,2420923,702917.308,2304628726.44563,ETHUSDT,31,46.6915628394216,3095.8868000000007,3.826072587333923
2021-09-12,3267.28,3474.95,3230.84,3405.21,1518234.911,2021-09-13,5125794285.18948,2511815,751951.383,2538921980.58856,ETHUSDT,32,50.97051226963658,3120.3203999999996,12.95577581402755
2021-09-13,3405.65,3432.12,3107.02,3284.41,2654865.254,2021-09-14,8628300678.82541,3549751,1293523.659,4205431226.27695,ETHUSDT,44,47.38449069984993,3142.2464,8.96276022227751
2021-09-14,3284.17,3438.00,3269.25,3435.42,1536142.673,2021-09-15,5132621489.63076,2284886,777702.174,2599186929.44336,ETHUSDT,30,51.936783493982176,3166.4066,7.801556420233459
2021-09-15,3435.29,3620.00,3358.08,3614.72,1652816.482,2021-09-16,5729547036.04413,2219716,830016.918,2878481053.30314,ETHUSDT,49,56.72439420653952,3192.7401999999997,9.982900365725271
2021-09-16,3614.71,3678.00,3482.00,3570.46,1879717.934,2021-09-17,6749807268.03060,2648168,919810.490,3304246502.65221,ETHUSDT,53,55.261068244119386,3218.1477999999997,10.663897842796922
2021-09-17,3570.46,3597.52,3350.00,3400.99,1665745.301,2021-09-18,5777910858.46376,2467615,797401.899,2766272738.37017,ETHUSDT,48,49.94788916381991,3238.5186,4.927050649587041
2021-09-18,3401.00,3546.00,3370.25,3435.35,1392166.948,2021-09-19,4822132415.09092,2152638,675781.839,2341362498.98377,ETHUSDT,50,50.977041592782975,3257.9912,3.380669934788029
2021-09-19,3435.36,3459.00,3275.00,3328.72,1409270.892,2021-09-20,4746244212.53249,2148573,676212.203,2278450607.10892,ETHUSDT,53,47.699260899037824,3273.9558,4.875267014915021
2021-09-20,3328.99,3347.99,2907.07,2978.34,3894855.847,2021-09-21,12039370935.18889,4649623,1862281.332,5755737819.58913,ETHUSDT,50,38.857733239932074,3282.4284000000002,-7.731342358809131
2021-09-21,2978.34,3108.17,2647.80,2765.48,4287819.594,2021-09-22,12492102976.07246,5223380,2096595.249,6113258055.63862,ETHUSDT,27,34.65509345569299,3285.5962,-10.611325340927088
2021-09-22,2765.47,3088.88,2736.57,3076.62,2674294.104,2021-09-23,7869352817.07343,3650837,1367543.198,4024496448.82784,ETHUSDT,21,44.16165970358141,3296.9912,-6.026127779932862
2021-09-23,3076.62,3173.99,3032.77,3150.7,1943658.778,2021-09-24,6041895582.92996,2712607,969939.282,3015229967.61927,ETHUSDT,27,46.16968272262037,3305.5052,-2.9744802589235992
2021-09-24,3150.70,3157.50,2731.00,2926.37,3728806.998,2021-09-25,10865785866.61314,4408594,1852360.401,5398116288.49348,ETHUSDT,33,41.323454405683876,3307.4966,-9.273067180906967
2021-09-25,2926.36,2967.32,2800.00,2921.08,2234473.056,2021-09-26,6479851719.41051,2957595,1119434.198,3247356399.83510,ETHUSDT,28,41.213594184187556,3308.0722000000005,-9.576124540695819
2021-09-26,2921.08,3116.84,2737.19,3057.63,2764303.968,2021-09-27,8086407799.82040,3532565,1398063.506,4093047060.76551,ETHUSDT,27,45.25913184051649,3305.9595999999997,-10.86900122139985
2021-09-27,3057.62,3163.90,2920.22,2923.6,2027218.619,2021-09-28,6207785919.11740,2832962,994806.350,3047676761.78729,ETHUSDT,26,42.19007696528429,3304.1504,-23.69448562420396
2021-09-28,2923.59,2969.00,2781.00,2803.5,2369096.762,2021-09-29,6842995160.86560,2966697,1173294.917,3390537974.26984,ETHUSDT,25,39.59884312831481,3296.9518,-26.008524789189615
2021-09-29,2803.34,2949.00,2780.00,2848.38,1856317.865,2021-09-30,5329924985.42150,2436419,926064.435,2659649226.63042,ETHUSDT,24,41.055751529425784,3291.0398,-27.757248040093433
2021-09-30,2848.38,3049.30,2835.29,2999.45,2159101.897,2021-10-01,6442115144.18377,2898060,1087424.716,3244448322.87048,ETHUSDT,20,45.795270206039895,3287.7984,-22.8875674536148
2021-10-01,2999.45,3331.56,2967.10,3308.58,2414202.176,2021-10-02,7658451348.34575,3091228,1249478.821,3964223446.03096,ETHUSDT,27,53.95415593514542,3293.0352,-16.292731799137773
2021-10-02,3308.59,3471.58,3257.05,3387.25,1587338.885,2021-10-03,5321010602.50726,2257696,796946.629,2671828419.74488,ETHUSDT,54,55.77839135236864,3294.2978,-13.788495800458131
2021-10-03,3387.24,3489.22,3340.00,3418.25,1314004.609,2021-10-04,4489154260.98601,2060929,649951.335,2221133318.73670,ETHUSDT,49,56.50956647844945,3297.3365999999996,-0.487627365356623
2021-10-04,3418.21,3440.00,3268.81,3386.12,1961769.087,2021-10-05,6593223607.91670,2748043,969487.339,3259406716.14921,ETHUSDT,54,55.485564962997266,3298.8127999999997,-3.198122350264006
2021-10-05,3386.12,3549.90,3363.56,3517.64,1476768.109,2021-10-06,5084407350.48579,2120567,735674.958,2533180707.62793,ETHUSDT,59,58.77839475098026,3306.2290000000003,2.6622538976541055
2021-10-06,3517.64,3638.00,3339.67,3576.85,2134235.566,2021-10-07,7490086402.70969,2853918,1047758.456,3677833545.88089,ETHUSDT,68,60.20557426193755,3317.4732,11.433903247513888
2021-10-07,3576.90,3659.98,3470.37,3589.85,1809003.003,2021-10-08,6469443460.61853,2504305,880484.045,3149976372.48563,ETHUSDT,76,60.52869745736142,3328.9851999999996,9.874419615392853
2021-10-08,3589.85,3675.41,3531.00,3563.81,1501949.850,2021-10-09,5420718273.95965,2075941,720668.640,2601563902.92571,ETHUSDT,74,59.48674380542933,3336.5254000000004,4.657568843037578
2021-10-09,3563.82,3639.00,3538.10,3577.8,907875.164,2021-10-10,3261401758.35606,1418747,445053.052,1599055736.57207,ETHUSDT,72,59.88626661081782,3342.349,8.9328068054841
2021-10-10,3577.65,3607.55,3402.12,3415.01,1518799.428,2021-10-11,5358091720.90991,2016636,721059.813,2544938381.98907,ETHUSDT,71,53.29963530928511,3346.1212,-0.5941049420449277
2021-10-11,3415.01,3629.00,3368.00,3543.1,1874616.227,2021-10-12,6627188014.14814,2262233,919723.523,3250484369.02472,ETHUSDT,71,57.280978342959756,3352.1574,-1.9813429532577875
2021-10-12,3543.09,3549.82,3404.00,3492.91,1986800.415,2021-10-13,6921948842.21512,2392794,977692.916,3406794841.17882,ETHUSDT,78,55.291875222264196,3355.5553999999997,-2.171989043428583
2021-10-13,3492.90,3618.00,3412.29,3610.05,1635415.204,2021-10-14,5716317657.28848,2084243,801642.758,2803365164.91347,ETHUSDT,70,58.88079908742807,3364.2768,6.147033657846698
2021-10-14,3610.24,3830.00,3590.02,3794.19,1736537.630,2021-10-15,6464841242.57513,2332774,867265.924,3228878046.14481,ETHUSDT,70,63.8001934909077,3375.6026,10.445515013026334
2021-10-15,3794.18,3915.00,3737.13,3872.71,1828015.586,2021-10-16,6986614680.17821,2438373,884463.565,3380799074.48406,ETHUSDT,71,65.68541572734225,3391.1814,16.34231776779063
2021-10-16,3872.70,3980.00,3801.38,3833.3,1398494.278,2021-10-17,5439841445.65477,1984170,666219.083,2592247694.30976,ETHUSDT,78,63.88704214873894,3402.3691999999996,28.705923433859127
2021-10-17,3833.29,3925.95,3634.32,3851.01,1611014.925,2021-10-18,6142893874.59043,2079490,763546.772,2912699232.61464,ETHUSDT,79,64.35927296544743,3414.4436,39.25286026295616
2021-10-18,3851.17,3898.94,3675.50,3748.31,1768303.025,2021-10-19,6698042946.90319,2303134,840165.168,3182931092.99356,ETHUSDT,78,59.50027411810705,3424.9004,21.832075459432755
2021-10-19,3748.10,3893.00,3734.93,3881.48,1769755.526,2021-10-20,6744236733.28791,2184932,853448.160,3253336516.50316,ETHUSDT,75,63.36285775835891,3437.9214,23.19421081029613
2021-10-20,3881.49,4173.50,3830.00,4164.14,2278334.962,2021-10-21,9128464233.64793,2735839,1109894.428,4446973869.32744,ETHUSDT,82,69.92039269906945,3452.5944,42.2971121218438
2021-10-21,4164.13,4389.60,4006.83,4057.26,3807814.197,2021-10-22,15910566499.34866,4598848,1826101.524,7632447592.21618,ETHUSDT,84,65.17046890150716,3457.1108000000004,38.895887822312304
2021-10-22,4057.26,4172.52,3888.00,3975.56,2113125.983,2021-10-23,8543803309.03356,2795912,1004386.634,4061459435.37215,ETHUSDT,75,61.71893982979241,3460.843,30.020963949202482
2021-10-23,3975.55,4177.27,3940.60,4170.5,1494374.557,2021-10-24,6054898527.29019,2032409,735313.136,2980216071.72589,ETHUSDT,74,66.30453519796258,3465.3972,42.649473252154884
2021-10-24,4170.50,4191.72,3962.86,4084.61,1501860.773,2021-10-25,6104092135.26068,2070642,716836.924,2913612051.11246,ETHUSDT,73,62.73860408487934,3469.2951999999996,45.69680756197611
2021-10-25,4084.60,4240.03,4071.37,4224.14,1389123.020,2021-10-26,5782790674.75053,1960444,676590.015,2816953204.88268,ETHUSDT,72,65.94299736317915,3474.7268,48.2997352881287
2021-10-26,4224.13,4306.61,4092.00,4133.39,1665700.699,2021-10-27,6994107155.70646,2254733,799763.573,3358650438.28458,ETHUSDT,76,62.19657380471591,3478.8146,37.804930903999086
2021-10-27,4133.37,4319.00,3900.00,3923.57,2642128.851,2021-10-28,10763105133.42980,3282041,1274210.176,5191588040.94385,ETHUSDT,73,54.48862263964517,3488.586,18.587732501556566
2021-10-28,3923.58,4300.00,3887.75,4288.96,2233903.498,2021-10-29,9229357434.93807,2965480,1112479.835,4597444835.22805,ETHUSDT,66,63.07143122858506,3504.4054000000006,26.6207100154993
2021-10-29,4288.91,4467.89,4269.16,4421.53,1862409.480,2021-10-30,8133818992.52625,2761100,915098.117,3997337296.06153,ETHUSDT,70,65.60578985775626,3524.3076,29.350691143128785
2021-10-30,4421.53,4438.85,4230.55,4324.82,1145688.807,2021-10-31,4951230218.09777,1733391,551374.062,2383535694.82875,ETHUSDT,73,62.24955271020281,3546.6072,27.721994495174414
2021-10-31,4324.82,4399.22,4161.00,4288.86,1308821.315,2021-11-01,5597512700.72108,1990711,638363.292,2730513861.93252,ETHUSDT,74,60.99994725052453,3567.0398,21.924358376638878
2021-11-01,4288.87,4385.57,4145.00,4322.72,1541230.772,2021-11-02,6622171137.33538,2186831,752941.695,3236146111.10720,ETHUSDT,74,61.77798770835839,3585.39,20.85270559290997
2021-11-02,4322.72,4604.96,4286.67,4593.88,1477069.747,2021-11-03,6575344469.33907,2278283,739104.647,3290762873.05805,ETHUSDT,73,67.38881522615945,3611.5794,27.968578074292804
2021-11-03,4593.17,4676.00,4456.00,4606.59,1476260.698,2021-11-04,6750265632.46388,2340677,732460.112,3349860673.98463,ETHUSDT,76,67.62868653256493,3635.0028,29.260257982327907
